,Store,StoreType,Date
5116,186,a,2015-05-14
5117,186,a,2015-05-25
5118,186,a,2015-06-04
5119,186,a,2015-08-15
5120,187,a,2013-01-01
5121,187,a,2013-03-29
5122,187,a,2013-04-01
5123,187,a,2013-05-01
5124,187,a,2013-05-09
5125,187,a,2013-05-20
5126,187,a,2013-10-03
5127,187,a,2013-12-25
5128,187,a,2013-12-26
5129,187,a,2014-01-01
5130,187,a,2014-04-18
5131,187,a,2014-04-21
5132,187,a,2014-05-01
5133,187,a,2014-05-29
5134,187,a,2014-06-09
5135,187,a,2014-10-03
5136,187,a,2014-12-25
5137,187,a,2014-12-26
5138,187,a,2015-01-01
5139,187,a,2015-04-03
5140,187,a,2015-04-06
5141,187,a,2015-05-01
5142,187,a,2015-05-14
5143,187,a,2015-05-25
5144,188,d,2013-01-01
5145,188,d,2013-03-29
5146,188,d,2013-04-01
5147,188,d,2013-05-01
5148,188,d,2013-05-09
5149,188,d,2013-05-20
5150,188,d,2013-05-30
5151,188,d,2013-10-03
5152,188,d,2013-11-01
5153,188,d,2013-12-25
5154,188,d,2013-12-26
5155,188,d,2014-01-01
5156,188,d,2014-04-18
5157,188,d,2014-04-21
5158,188,d,2014-05-01
5159,188,d,2014-05-29
5160,188,d,2014-06-09
5161,188,d,2014-06-19
5162,188,d,2014-10-03
5163,188,d,2014-11-01
5164,188,d,2014-12-25
5165,188,d,2014-12-26
5166,188,d,2015-01-01
5167,188,d,2015-04-03
5168,188,d,2015-04-06
5169,188,d,2015-05-01
5170,188,d,2015-05-14
5171,188,d,2015-05-25
5172,188,d,2015-06-04
5173,189,d,2013-01-01
5174,189,d,2013-03-29
5175,189,d,2013-04-01
5176,189,d,2013-05-01
5177,189,d,2013-05-09
5178,189,d,2013-05-20
5179,189,d,2013-05-30
5180,189,d,2013-10-03
5181,189,d,2013-11-01
5182,189,d,2013-12-25
5183,189,d,2013-12-26
5184,189,d,2014-01-01
5185,189,d,2014-04-18
5186,189,d,2014-04-21
5187,189,d,2014-05-01
5188,189,d,2014-05-29
5189,189,d,2014-06-09
5190,189,d,2014-06-19
5191,189,d,2014-10-03
5192,189,d,2014-11-01
5193,189,d,2014-12-25
5194,189,d,2014-12-26
5195,189,d,2015-01-01
5196,189,d,2015-04-03
5197,189,d,2015-04-06
5198,189,d,2015-05-01
5199,189,d,2015-05-14
5200,189,d,2015-05-25
5201,189,d,2015-06-04
5202,190,a,2013-01-01
5203,190,a,2013-01-06
5204,190,a,2013-03-29
5205,190,a,2013-04-01
5206,190,a,2013-05-01
5207,190,a,2013-05-09
5208,190,a,2013-05-20
5209,190,a,2013-05-30
5210,190,a,2013-08-15
5211,190,a,2013-10-03
5212,190,a,2013-11-01
5213,190,a,2013-12-25
5214,190,a,2013-12-26
5215,190,a,2014-01-01
5216,190,a,2014-01-06
5217,190,a,2014-04-18
5218,190,a,2014-04-21
5219,190,a,2014-05-01
5220,190,a,2014-05-29
5221,190,a,2014-06-09
5222,190,a,2014-06-19
5223,190,a,2015-01-01
5224,190,a,2015-01-06
5225,190,a,2015-04-03
5226,190,a,2015-04-06
5227,190,a,2015-05-01
5228,190,a,2015-05-14
5229,190,a,2015-05-25
5230,190,a,2015-06-04
5231,190,a,2015-08-15
5232,191,a,2013-01-01
5233,191,a,2013-01-06
5234,191,a,2013-03-29
5235,191,a,2013-04-01
5236,191,a,2013-05-01
5237,191,a,2013-05-09
5238,191,a,2013-05-20
5239,191,a,2013-05-30
5240,191,a,2013-08-15
5241,191,a,2013-10-03
5242,191,a,2013-11-01
5243,191,a,2013-12-25
5244,191,a,2013-12-26
5245,191,a,2014-01-01
5246,191,a,2014-01-06
5247,191,a,2014-04-18
5248,191,a,2014-04-21
5249,191,a,2014-05-01
5250,191,a,2014-05-29
5251,191,a,2014-06-09
5252,191,a,2014-06-19
5253,191,a,2015-01-01
5254,191,a,2015-01-06
5255,191,a,2015-04-03
5256,191,a,2015-04-06
5257,191,a,2015-05-01
5258,191,a,2015-05-14
5259,191,a,2015-05-25
5260,191,a,2015-06-04
5261,191,a,2015-08-15
5262,192,d,2013-01-01
5263,192,d,2013-01-06
5264,192,d,2013-03-29
5265,192,d,2013-04-01
5266,192,d,2013-05-01
5267,192,d,2013-05-09
5268,192,d,2013-05-20
5269,192,d,2013-05-30
5270,192,d,2013-08-15
5271,192,d,2013-10-03
5272,192,d,2013-11-01
5273,192,d,2013-12-25
5274,192,d,2013-12-26
5275,192,d,2014-01-01
5276,192,d,2014-01-06
5277,192,d,2014-04-18
5278,192,d,2014-04-21
5279,192,d,2014-05-01
5280,192,d,2014-05-29
5281,192,d,2014-06-09
5282,192,d,2014-06-19
5283,192,d,2015-01-01
5284,192,d,2015-01-06
5285,192,d,2015-04-03
5286,192,d,2015-04-06
5287,192,d,2015-05-01
5288,192,d,2015-05-14
5289,192,d,2015-05-25
5290,192,d,2015-06-04
5291,192,d,2015-08-15
5292,193,a,2013-01-01
5293,193,a,2013-01-06
5294,193,a,2013-03-29
5295,193,a,2013-04-01
5296,193,a,2013-05-01
5297,193,a,2013-05-09
5298,193,a,2013-05-20
5299,193,a,2013-05-30
5300,193,a,2013-10-03
5301,193,a,2013-11-01
5302,193,a,2013-12-25
5303,193,a,2013-12-26
5304,193,a,2014-01-01
5305,193,a,2014-01-06
5306,193,a,2014-04-18
5307,193,a,2014-04-21
5308,193,a,2014-05-01
5309,193,a,2014-05-29
5310,193,a,2014-06-09
5311,193,a,2014-06-19
5312,193,a,2014-10-03
5313,193,a,2014-11-01
5314,193,a,2014-12-25
5315,193,a,2014-12-26
5316,193,a,2015-01-01
5317,193,a,2015-01-06
5318,193,a,2015-04-03
5319,193,a,2015-04-06
5320,193,a,2015-05-01
5321,193,a,2015-05-14
5322,193,a,2015-05-25
5323,193,a,2015-06-04
5324,194,d,2013-01-01
5325,194,d,2013-01-06
5326,194,d,2013-03-29
5327,194,d,2013-04-01
5328,194,d,2013-05-01
5329,194,d,2013-05-09
5330,194,d,2013-05-20
5331,194,d,2013-05-30
5332,194,d,2013-10-03
5333,194,d,2013-11-01
5334,194,d,2013-12-25
5335,194,d,2013-12-26
5336,194,d,2014-01-01
5337,194,d,2014-01-06
5338,194,d,2014-04-18
5339,194,d,2014-04-21
5340,194,d,2014-05-01
5341,194,d,2014-05-29
5342,194,d,2014-06-09
5343,194,d,2014-06-19
5344,194,d,2014-10-03
5345,194,d,2014-11-01
5346,194,d,2014-12-25
5347,194,d,2014-12-26
5348,194,d,2015-01-01
5349,194,d,2015-01-06
5350,194,d,2015-04-03
5351,194,d,2015-04-06
5352,194,d,2015-05-01
5353,194,d,2015-05-14
5354,194,d,2015-05-25
5355,194,d,2015-06-04
5356,195,a,2013-01-01
5357,195,a,2013-03-29
5358,195,a,2013-04-01
5359,195,a,2013-05-01
5360,195,a,2013-05-09
5361,195,a,2013-05-20
5362,195,a,2013-05-30
5363,195,a,2013-10-03
5364,195,a,2013-11-01
5365,195,a,2013-12-25
5366,195,a,2013-12-26
5367,195,a,2014-01-01
5368,195,a,2014-04-18
5369,195,a,2014-04-21
5370,195,a,2014-05-01
5371,195,a,2014-05-29
5372,195,a,2014-06-09
5373,195,a,2014-06-19
5374,195,a,2014-10-03
5375,195,a,2014-11-01
5376,195,a,2014-12-25
5377,195,a,2014-12-26
5378,195,a,2015-01-01
5379,195,a,2015-04-03
5380,195,a,2015-04-06
5381,195,a,2015-05-01
5382,195,a,2015-05-14
5383,195,a,2015-05-25
5384,195,a,2015-06-04
5385,196,c,2013-01-01
5386,196,c,2013-03-29
5387,196,c,2013-04-01
5388,196,c,2013-05-01
5389,196,c,2013-05-09
5390,196,c,2013-05-20
5391,196,c,2013-10-03
5392,196,c,2013-10-31
5393,196,c,2013-12-25
5394,196,c,2013-12-26
5395,196,c,2014-01-01
5396,196,c,2014-04-18
5397,196,c,2014-04-21
5398,196,c,2014-05-01
5399,196,c,2014-05-29
5400,196,c,2014-06-09
5401,196,c,2014-10-03
5402,196,c,2014-10-31
5403,196,c,2014-12-25
5404,196,c,2014-12-26
5405,196,c,2015-04-03
5406,196,c,2015-04-06
5407,196,c,2015-05-01
5408,196,c,2015-05-14
5409,196,c,2015-05-25
5410,197,c,2013-01-01
5411,197,c,2013-03-29
5412,197,c,2013-04-01
5413,197,c,2013-05-01
5414,197,c,2013-05-09
5415,197,c,2013-05-20
5416,197,c,2013-10-03
5417,197,c,2013-12-25
5418,197,c,2013-12-26
5419,197,c,2014-01-01
5420,197,c,2014-04-18
5421,197,c,2014-04-21
5422,197,c,2014-05-01
5423,197,c,2014-05-29
5424,197,c,2014-06-09
5425,197,c,2014-10-03
5426,197,c,2014-12-25
5427,197,c,2014-12-26
5428,197,c,2015-01-01
5429,197,c,2015-04-03
5430,197,c,2015-04-06
5431,197,c,2015-05-01
5432,197,c,2015-05-14
5433,197,c,2015-05-25
5434,198,a,2013-01-01
5435,198,a,2013-03-29
5436,198,a,2013-04-01
5437,198,a,2013-05-01
5438,198,a,2013-05-09
5439,198,a,2013-05-20
5440,198,a,2013-10-03
5441,198,a,2013-10-31
5442,198,a,2013-12-25
5443,198,a,2013-12-26
5444,198,a,2014-01-01
5445,198,a,2014-04-18
5446,198,a,2014-04-21
5447,198,a,2014-05-01
5448,198,a,2014-05-29
5449,198,a,2014-06-09
5450,198,a,2014-10-03
5451,198,a,2014-10-31
5452,198,a,2014-12-25
5453,198,a,2014-12-26
5454,198,a,2015-04-03
5455,198,a,2015-04-06
5456,198,a,2015-05-01
5457,198,a,2015-05-14
5458,198,a,2015-05-25
5459,199,d,2013-01-01
5460,199,d,2013-03-29
5461,199,d,2013-04-01
5462,199,d,2013-05-01
5463,199,d,2013-05-09
5464,199,d,2013-05-20
5465,199,d,2013-05-30
5466,199,d,2013-10-03
5467,199,d,2013-11-01
5468,199,d,2013-12-25
5469,199,d,2013-12-26
5470,199,d,2014-01-01
5471,199,d,2014-04-18
5472,199,d,2014-04-21
5473,199,d,2014-05-01
5474,199,d,2014-05-29
5475,199,d,2014-06-09
5476,199,d,2014-06-19
5477,199,d,2014-10-03
5478,199,d,2014-11-01
5479,199,d,2014-12-25
5480,199,d,2014-12-26
5481,199,d,2015-01-01
5482,199,d,2015-04-03
5483,199,d,2015-04-06
5484,199,d,2015-05-01
5485,199,d,2015-05-14
5486,199,d,2015-05-25
5487,199,d,2015-06-04
5488,200,a,2013-01-01
5489,200,a,2013-03-29
5490,200,a,2013-04-01
5491,200,a,2013-05-01
5492,200,a,2013-05-09
5493,200,a,2013-05-20
5494,200,a,2013-05-30
5495,200,a,2013-10-03
5496,200,a,2013-11-01
5497,200,a,2013-12-25
5498,200,a,2013-12-26
5499,200,a,2014-01-01
5500,200,a,2014-04-18
5501,200,a,2014-04-21
5502,200,a,2014-05-01
5503,200,a,2014-05-29
5504,200,a,2014-06-09
5505,200,a,2014-06-19
5506,200,a,2014-10-03
5507,200,a,2014-11-01
5508,200,a,2014-12-25
5509,200,a,2014-12-26
5510,200,a,2015-01-01
5511,200,a,2015-04-03
5512,200,a,2015-04-06
5513,200,a,2015-05-01
5514,200,a,2015-05-14
5515,200,a,2015-05-25
5516,200,a,2015-06-04
5517,201,d,2013-01-01
5518,201,d,2013-03-29
5519,201,d,2013-04-01
5520,201,d,2013-05-01
5521,201,d,2013-05-09
5522,201,d,2013-05-20
5523,201,d,2013-05-30
5524,201,d,2013-10-03
5525,201,d,2013-11-01
5526,201,d,2013-12-25
5527,201,d,2013-12-26
5528,201,d,2014-01-01
5529,201,d,2014-04-18
5530,201,d,2014-04-21
5531,201,d,2014-05-01
5532,201,d,2014-05-29
5533,201,d,2014-06-09
5534,201,d,2014-06-19
5535,201,d,2014-10-03
5536,201,d,2014-11-01
5537,201,d,2014-12-25
5538,201,d,2014-12-26
5539,201,d,2015-01-01
5540,201,d,2015-04-03
5541,201,d,2015-04-06
5542,201,d,2015-05-01
5543,201,d,2015-05-14
5544,201,d,2015-05-25
5545,201,d,2015-06-04
5546,202,d,2013-01-01
5547,202,d,2013-03-29
5548,202,d,2013-04-01
5549,202,d,2013-05-01
5550,202,d,2013-05-09
5551,202,d,2013-05-20
5552,202,d,2013-05-30
5553,202,d,2013-10-03
5554,202,d,2013-12-25
5555,202,d,2013-12-26
5556,202,d,2014-01-01
5557,202,d,2014-04-18
5558,202,d,2014-04-21
5559,202,d,2014-05-01
5560,202,d,2014-05-29
5561,202,d,2014-06-09
5562,202,d,2014-06-19
5563,202,d,2014-10-03
5564,202,d,2014-12-25
5565,202,d,2014-12-26
5566,202,d,2015-01-01
5567,202,d,2015-04-03
5568,202,d,2015-04-06
5569,202,d,2015-05-01
5570,202,d,2015-05-14
5571,202,d,2015-05-25
5572,202,d,2015-06-04
5573,203,c,2013-01-01
5574,203,c,2013-01-06
5575,203,c,2013-03-29
5576,203,c,2013-04-01
5577,203,c,2013-05-01
5578,203,c,2013-05-09
5579,203,c,2013-05-20
5580,203,c,2013-10-03
5581,203,c,2013-12-25
5582,203,c,2013-12-26
5583,203,c,2014-01-01
5584,203,c,2014-01-06
5585,203,c,2014-04-18
5586,203,c,2014-04-21
5587,203,c,2014-05-01
5588,203,c,2014-05-29
5589,203,c,2014-06-09
5590,203,c,2014-10-03
5591,203,c,2014-12-25
5592,203,c,2014-12-26
5593,203,c,2015-01-01
5594,203,c,2015-01-06
5595,203,c,2015-04-03
5596,203,c,2015-04-06
5597,203,c,2015-05-01
5598,203,c,2015-05-14
5599,203,c,2015-05-25
5600,204,a,2013-01-01
5601,204,a,2013-01-06
5602,204,a,2013-03-29
5603,204,a,2013-04-01
5604,204,a,2013-05-01
5605,204,a,2013-05-09
5606,204,a,2013-05-20
5607,204,a,2013-05-30
5608,204,a,2013-08-15
5609,204,a,2013-10-03
5610,204,a,2013-11-01
5611,204,a,2013-12-25
5612,204,a,2013-12-26
5613,204,a,2014-01-01
5614,204,a,2014-01-06
5615,204,a,2014-04-18
5616,204,a,2014-04-21
5617,204,a,2014-05-01
5618,204,a,2014-05-29
5619,204,a,2014-06-09
5620,204,a,2014-06-19
5621,204,a,2015-01-01
5622,204,a,2015-01-06
5623,204,a,2015-04-03
5624,204,a,2015-04-06
5625,204,a,2015-05-01
5626,204,a,2015-05-14
5627,204,a,2015-05-25
5628,204,a,2015-06-04
5629,204,a,2015-08-15
5630,205,a,2013-01-01
5631,205,a,2013-03-29
5632,205,a,2013-04-01
5633,205,a,2013-05-01
5634,205,a,2013-05-09
5635,205,a,2013-05-20
5636,205,a,2013-10-03
5637,205,a,2013-12-25
5638,205,a,2013-12-26
5639,205,a,2014-01-01
5640,205,a,2014-04-18
5641,205,a,2014-04-21
5642,205,a,2014-05-01
5643,205,a,2014-05-29
5644,205,a,2014-06-09
5645,205,a,2014-10-03
5646,205,a,2014-12-25
5647,205,a,2014-12-26
5648,205,a,2015-01-01
5649,205,a,2015-04-03
5650,205,a,2015-04-06
5651,205,a,2015-05-01
5652,205,a,2015-05-14
5653,205,a,2015-05-25
5654,206,a,2013-01-01
5655,206,a,2013-03-29
5656,206,a,2013-04-01
5657,206,a,2013-05-01
5658,206,a,2013-05-09
5659,206,a,2013-05-20
5660,206,a,2013-05-30
5661,206,a,2013-10-03
5662,206,a,2013-11-01
5663,206,a,2013-12-25
5664,206,a,2013-12-26
5665,206,a,2014-01-01
5666,206,a,2014-04-18
5667,206,a,2014-04-21
5668,206,a,2014-05-01
5669,206,a,2014-05-29
5670,206,a,2014-06-09
5671,206,a,2014-06-19
5672,206,a,2014-10-03
5673,206,a,2014-11-01
5674,206,a,2014-12-25
5675,206,a,2014-12-26
5676,206,a,2015-01-01
5677,206,a,2015-04-03
5678,206,a,2015-04-06
5679,206,a,2015-05-01
5680,206,a,2015-05-14
5681,206,a,2015-05-25
5682,206,a,2015-06-04
5683,207,a,2013-01-01
5684,207,a,2013-03-29
5685,207,a,2013-04-01
5686,207,a,2013-05-01
5687,207,a,2013-05-09
5688,207,a,2013-05-20
5689,207,a,2013-10-03
5690,207,a,2013-12-25
5691,207,a,2013-12-26
5692,207,a,2014-01-01
5693,207,a,2014-04-18
5694,207,a,2014-04-21
5695,207,a,2014-05-01
5696,207,a,2014-05-29
5697,207,a,2014-06-09
5698,207,a,2014-10-03
5699,207,a,2014-12-25
5700,207,a,2014-12-26
5701,207,a,2015-01-01
5702,207,a,2015-04-03
5703,207,a,2015-04-06
5704,207,a,2015-05-01
5705,207,a,2015-05-14
5706,207,a,2015-05-25
5707,208,c,2013-01-01
5708,208,c,2013-03-29
5709,208,c,2013-04-01
5710,208,c,2013-05-01
5711,208,c,2013-05-09
5712,208,c,2013-05-20
5713,208,c,2013-10-03
5714,208,c,2013-12-25
5715,208,c,2013-12-26
5716,208,c,2014-01-01
5717,208,c,2014-04-18
5718,208,c,2014-04-21
5719,208,c,2014-05-01
5720,208,c,2014-05-29
5721,208,c,2014-06-09
5722,208,c,2014-10-03
5723,208,c,2014-12-25
5724,208,c,2014-12-26
5725,208,c,2015-01-01
5726,208,c,2015-04-03
5727,208,c,2015-04-06
5728,208,c,2015-05-01
5729,208,c,2015-05-14
5730,208,c,2015-05-25
5731,209,a,2013-01-01
5732,209,a,2013-03-29
5733,209,a,2013-05-01
5734,209,a,2013-12-25
5735,209,a,2013-12-26
5736,209,a,2014-01-01
5737,209,a,2014-04-18
5738,209,a,2014-05-01
5739,209,a,2014-12-25
5740,209,a,2014-12-26
5741,209,a,2015-01-01
5742,209,a,2015-04-03
5743,209,a,2015-05-01
5744,210,d,2013-01-01
5745,210,d,2013-03-29
5746,210,d,2013-04-01
5747,210,d,2013-05-01
5748,210,d,2013-05-09
5749,210,d,2013-05-20
5750,210,d,2013-05-30
5751,210,d,2013-10-03
5752,210,d,2013-11-01
5753,210,d,2013-12-25
5754,210,d,2013-12-26
5755,210,d,2014-01-01
5756,210,d,2014-04-18
5757,210,d,2014-04-21
5758,210,d,2014-05-01
5759,210,d,2014-05-29
5760,210,d,2014-06-09
5761,210,d,2014-06-19
5762,210,d,2014-10-03
5763,210,d,2014-11-01
5764,210,d,2014-12-25
5765,210,d,2014-12-26
5766,210,d,2015-01-01
5767,210,d,2015-04-03
5768,210,d,2015-04-06
5769,210,d,2015-05-01
5770,210,d,2015-05-14
5771,210,d,2015-05-25
5772,210,d,2015-06-04
5773,211,a,2013-01-01
5774,211,a,2013-03-29
5775,211,a,2013-04-01
5776,211,a,2013-05-01
5777,211,a,2013-05-09
5778,211,a,2013-05-20
5779,211,a,2013-10-03
5780,211,a,2013-12-25
5781,211,a,2013-12-26
5782,211,a,2014-01-01
5783,211,a,2014-04-18
5784,211,a,2014-04-21
5785,211,a,2014-05-01
5786,211,a,2014-05-29
5787,211,a,2014-06-09
5788,211,a,2014-10-03
5789,211,a,2014-12-25
5790,211,a,2014-12-26
5791,211,a,2015-01-01
5792,211,a,2015-04-03
5793,211,a,2015-04-06
5794,211,a,2015-05-01
5795,211,a,2015-05-14
5796,211,a,2015-05-25
5797,212,a,2013-01-01
5798,212,a,2013-03-29
5799,212,a,2013-04-01
5800,212,a,2013-05-01
5801,212,a,2013-05-09
5802,212,a,2013-05-20
5803,212,a,2013-10-03
5804,212,a,2013-12-25
5805,212,a,2013-12-26
5806,212,a,2014-01-01
5807,212,a,2014-04-18
5808,212,a,2014-04-21
5809,212,a,2014-05-01
5810,212,a,2014-05-29
5811,212,a,2014-06-09
5812,212,a,2014-10-03
5813,212,a,2014-12-25
5814,212,a,2014-12-26
5815,212,a,2015-01-01
5816,212,a,2015-04-03
5817,212,a,2015-04-06
5818,212,a,2015-05-01
5819,212,a,2015-05-14
5820,212,a,2015-05-25
5821,213,d,2013-01-01
5822,213,d,2013-03-29
5823,213,d,2013-04-01
5824,213,d,2013-05-01
5825,213,d,2013-05-09
5826,213,d,2013-05-20
5827,213,d,2013-05-30
5828,213,d,2013-10-03
5829,213,d,2013-11-01
5830,213,d,2013-12-25
5831,213,d,2013-12-26
5832,213,d,2014-01-01
5833,213,d,2014-04-18
5834,213,d,2014-04-21
5835,213,d,2014-05-01
5836,213,d,2014-05-29
5837,213,d,2014-06-09
5838,213,d,2014-06-19
5839,213,d,2014-10-03
5840,213,d,2014-11-01
5841,213,d,2014-12-25
5842,213,d,2014-12-26
5843,213,d,2015-01-01
5844,213,d,2015-04-03
5845,213,d,2015-04-06
5846,213,d,2015-05-01
5847,213,d,2015-05-14
5848,213,d,2015-05-25
5849,213,d,2015-06-04
5850,214,d,2013-01-01
5851,214,d,2013-03-29
5852,214,d,2013-04-01
5853,214,d,2013-05-01
5854,214,d,2013-05-09
5855,214,d,2013-05-20
5856,214,d,2013-05-30
5857,214,d,2013-10-03
5858,214,d,2013-11-01
5859,214,d,2013-12-25
5860,214,d,2013-12-26
5861,214,d,2014-01-01
5862,214,d,2014-04-18
5863,214,d,2014-04-21
5864,214,d,2014-05-01
5865,214,d,2014-05-29
5866,214,d,2014-06-09
5867,214,d,2014-06-19
5868,214,d,2014-10-03
5869,214,d,2014-11-01
5870,214,d,2014-12-25
5871,214,d,2014-12-26
5872,214,d,2015-01-01
5873,214,d,2015-04-03
5874,214,d,2015-04-06
5875,214,d,2015-05-01
5876,214,d,2015-05-14
5877,214,d,2015-05-25
5878,214,d,2015-06-04
5879,215,d,2013-01-01
5880,215,d,2013-01-06
5881,215,d,2013-03-29
5882,215,d,2013-04-01
5883,215,d,2013-05-01
5884,215,d,2013-05-09
5885,215,d,2013-05-20
5886,215,d,2013-05-30
5887,215,d,2013-08-15
5888,215,d,2013-10-03
5889,215,d,2013-11-01
5890,215,d,2013-12-25
5891,215,d,2013-12-26
5892,215,d,2014-01-01
5893,215,d,2014-01-06
5894,215,d,2014-04-18
5895,215,d,2014-04-21
5896,215,d,2014-05-01
5897,215,d,2014-05-29
5898,215,d,2014-06-09
5899,215,d,2014-06-19
5900,215,d,2015-01-01
5901,215,d,2015-01-06
5902,215,d,2015-04-03
5903,215,d,2015-04-06
5904,215,d,2015-05-01
5905,215,d,2015-05-14
5906,215,d,2015-05-25
5907,215,d,2015-06-04
5908,215,d,2015-08-15
5909,216,c,2013-01-01
5910,216,c,2013-03-29
5911,216,c,2013-04-01
5912,216,c,2013-05-01
5913,216,c,2013-05-09
5914,216,c,2013-05-20
5915,216,c,2013-05-30
5916,216,c,2013-10-03
5917,216,c,2013-11-01
5918,216,c,2013-12-25
5919,216,c,2013-12-26
5920,216,c,2014-01-01
5921,216,c,2014-04-18
5922,216,c,2014-04-21
5923,216,c,2014-05-01
5924,216,c,2014-05-29
5925,216,c,2014-06-09
5926,216,c,2014-06-19
5927,216,c,2014-10-03
5928,216,c,2014-11-01
5929,216,c,2014-12-25
5930,216,c,2014-12-26
5931,216,c,2015-01-01
5932,216,c,2015-04-03
5933,216,c,2015-04-06
5934,216,c,2015-05-01
5935,216,c,2015-05-14
5936,216,c,2015-05-25
5937,216,c,2015-06-04
5938,217,c,2013-01-01
5939,217,c,2013-03-29
5940,217,c,2013-04-01
5941,217,c,2013-05-01
5942,217,c,2013-05-09
5943,217,c,2013-05-20
5944,217,c,2013-10-03
5945,217,c,2013-12-25
5946,217,c,2013-12-26
5947,217,c,2014-01-01
5948,217,c,2014-04-18
5949,217,c,2014-04-21
5950,217,c,2014-05-01
5951,217,c,2014-05-29
5952,217,c,2014-06-09
5953,217,c,2014-10-03
5954,217,c,2014-12-25
5955,217,c,2014-12-26
5956,217,c,2015-01-01
5957,217,c,2015-04-03
5958,217,c,2015-04-06
5959,217,c,2015-05-01
5960,217,c,2015-05-14
5961,217,c,2015-05-25
5962,218,a,2013-01-01
5963,218,a,2013-01-06
5964,218,a,2013-03-29
5965,218,a,2013-04-01
5966,218,a,2013-05-01
5967,218,a,2013-05-09
5968,218,a,2013-05-20
5969,218,a,2013-05-30
5970,218,a,2013-08-15
5971,218,a,2013-10-03
5972,218,a,2013-11-01
5973,218,a,2013-12-25
5974,218,a,2013-12-26
5975,218,a,2014-01-01
5976,218,a,2014-01-06
5977,218,a,2014-04-18
5978,218,a,2014-04-21
5979,218,a,2014-05-01
5980,218,a,2014-05-29
5981,218,a,2014-06-09
5982,218,a,2014-06-19
5983,218,a,2015-01-01
5984,218,a,2015-01-06
5985,218,a,2015-04-03
5986,218,a,2015-04-06
5987,218,a,2015-05-01
5988,218,a,2015-05-14
5989,218,a,2015-05-25
5990,218,a,2015-06-04
5991,218,a,2015-08-15
5992,219,a,2013-01-01
5993,219,a,2013-03-29
5994,219,a,2013-04-01
5995,219,a,2013-05-01
5996,219,a,2013-05-09
5997,219,a,2013-05-20
5998,219,a,2013-05-30
5999,219,a,2013-10-03
6000,219,a,2013-11-01
6001,219,a,2013-12-25
6002,219,a,2013-12-26
6003,219,a,2014-01-01
6004,219,a,2014-04-18
6005,219,a,2014-04-21
6006,219,a,2014-05-01
6007,219,a,2014-05-29
6008,219,a,2014-06-09
6009,219,a,2014-06-19
6010,219,a,2014-10-03
6011,219,a,2014-11-01
6012,219,a,2014-12-25
6013,219,a,2014-12-26
6014,219,a,2015-01-01
6015,219,a,2015-04-03
6016,219,a,2015-04-06
6017,219,a,2015-05-01
6018,219,a,2015-05-14
6019,219,a,2015-05-25
6020,219,a,2015-06-04
6021,220,a,2013-01-01
6022,220,a,2013-03-29
6023,220,a,2013-04-01
6024,220,a,2013-05-01
6025,220,a,2013-05-09
6026,220,a,2013-05-20
6027,220,a,2013-05-30
6028,220,a,2013-10-03
6029,220,a,2013-11-01
6030,220,a,2013-12-25
6031,220,a,2013-12-26
6032,220,a,2014-01-01
6033,220,a,2014-04-18
6034,220,a,2014-04-21
6035,220,a,2014-05-01
6036,220,a,2014-05-29
6037,220,a,2014-06-09
6038,220,a,2014-06-19
6039,220,a,2014-10-03
6040,220,a,2014-11-01
6041,220,a,2014-12-25
6042,220,a,2014-12-26
6043,220,a,2015-01-01
6044,220,a,2015-04-03
6045,220,a,2015-04-06
6046,220,a,2015-05-01
6047,220,a,2015-05-14
6048,220,a,2015-05-25
6049,220,a,2015-06-04
6050,221,d,2013-01-01
6051,221,d,2013-03-29
6052,221,d,2013-04-01
6053,221,d,2013-05-01
6054,221,d,2013-05-09
6055,221,d,2013-05-20
6056,221,d,2013-10-03
6057,221,d,2013-12-25
6058,221,d,2013-12-26
6059,221,d,2014-01-01
6060,221,d,2014-04-18
6061,221,d,2014-04-21
6062,221,d,2014-05-01
6063,221,d,2014-05-29
6064,221,d,2014-06-09
6065,221,d,2014-10-03
6066,221,d,2014-12-25
6067,221,d,2014-12-26
6068,221,d,2015-01-01
6069,221,d,2015-04-03
6070,221,d,2015-04-06
6071,221,d,2015-05-01
6072,221,d,2015-05-14
6073,221,d,2015-05-25
6074,222,a,2013-01-01
6075,222,a,2013-03-29
6076,222,a,2013-04-01
6077,222,a,2013-05-01
6078,222,a,2013-05-09
6079,222,a,2013-05-20
6080,222,a,2013-10-03
6081,222,a,2013-12-25
6082,222,a,2013-12-26
6083,222,a,2014-01-01
6084,222,a,2014-04-18
6085,222,a,2014-04-21
6086,222,a,2014-05-01
6087,222,a,2014-05-29
6088,222,a,2014-06-09
6089,222,a,2014-10-03
6090,222,a,2014-12-25
6091,222,a,2014-12-26
6092,222,a,2015-01-01
6093,222,a,2015-04-03
6094,222,a,2015-04-06
6095,222,a,2015-05-01
6096,222,a,2015-05-14
6097,222,a,2015-05-25
6098,223,d,2013-01-01
6099,223,d,2013-03-29
6100,223,d,2013-04-01
6101,223,d,2013-05-01
6102,223,d,2013-05-09
6103,223,d,2013-05-20
6104,223,d,2013-10-03
6105,223,d,2013-10-31
6106,223,d,2013-12-25
6107,223,d,2013-12-26
6108,223,d,2014-01-01
6109,223,d,2014-04-18
6110,223,d,2014-04-21
6111,223,d,2014-05-01
6112,223,d,2014-05-29
6113,223,d,2014-06-09
6114,223,d,2014-10-03
